X(m)	Mach	V(m/s)	P(Pa)	T(K)	Rho(kg/m3)	H	H2	O	O2	OH	HO2	AR	H2O	Therm(1/s)
0	4.9112537	1804.2608	20000	295	0.22462848	0	0.021653547	0	0.17179415	0	0	0.80655231	0	-1.23662E-22
0	0.44014235	404.36154	587362.9	1941.6415	1.0022921	0	0.021653547	0	0.17179415	0	0	0.80655231	0	-400.84063
5.81181E-20	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.06598E-22	0.021653547	1.38573E-25	0.17179415	2.87984E-20	6.75332E-21	0.80655231	3.86796E-34	-400.84063
1.74354E-19	0.44014235	404.36154	587362.9	1941.6415	1.0022921	6.19793E-22	0.021653547	4.15718E-25	0.17179415	8.63953E-20	2.026E-20	0.80655231	2.09975E-33	-400.84063
4.06827E-19	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.44618E-21	0.021653547	9.7001E-25	0.17179415	2.01589E-19	4.72733E-20	0.80655231	1.02476E-32	-400.84063
8.71772E-19	0.44014235	404.36154	587362.9	1941.6415	1.0022921	3.09896E-21	0.021653547	2.07859E-24	0.17179415	4.31977E-19	1.013E-19	0.80655231	4.45245E-32	-400.84063
1.80166E-18	0.44014235	404.36154	587362.9	1941.6415	1.0022921	6.40452E-21	0.021653547	4.29576E-24	0.17179415	8.92752E-19	2.09353E-19	0.80655231	1.87285E-31	-400.84063
3.66144E-18	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.30156E-20	0.021653547	8.73009E-24	0.17179415	1.8143E-18	4.25459E-19	0.80655231	7.69332E-31	-400.84063
7.381E-18	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.62379E-20	0.021653547	1.75987E-23	0.17179415	3.6574E-18	8.57672E-19	0.80655231	3.12149E-30	-400.84063
1.48201E-17	0.44014235	404.36154	587362.9	1941.6415	1.0022921	5.26824E-20	0.021653547	3.53361E-23	0.17179415	7.3436E-18	1.7221E-18	0.80655231	1.25783E-29	-400.84063
2.96984E-17	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.05571E-19	0.021653547	7.08107E-23	0.17179415	1.4716E-17	3.45095E-18	0.80655231	5.05033E-29	-400.84063
5.94548E-17	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.11349E-19	0.021653547	1.4176E-22	0.17179415	2.94608E-17	6.90865E-18	0.80655231	2.024E-28	-400.84063
1.18968E-16	0.44014235	404.36154	587362.9	1941.6415	1.0022921	4.22905E-19	0.021653547	2.83659E-22	0.17179415	5.89504E-17	1.38241E-17	0.80655231	8.10382E-28	-400.84063
2.37994E-16	0.44014235	404.36154	587362.9	1941.6415	1.0022921	8.46017E-19	0.021653547	5.67456E-22	0.17179415	1.1793E-16	2.76549E-17	0.80655231	3.2431E-27	-400.84063
4.76046E-16	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.69224E-18	0.021653547	1.13505E-21	0.17179415	2.35888E-16	5.53165E-17	0.80655231	1.29756E-26	-400.84063
9.52149E-16	0.44014235	404.36154	587362.9	1941.6415	1.0022921	3.38469E-18	0.021653547	2.27024E-21	0.17179415	4.71805E-16	1.1064E-16	0.80655231	5.19086E-26	-400.84063
1.90436E-15	0.44014235	404.36154	587362.9	1941.6415	1.0022921	6.76958E-18	0.021653547	4.54062E-21	0.17179415	9.43638E-16	2.21286E-16	0.80655231	2.07647E-25	-400.84063
3.80877E-15	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.35394E-17	0.021653547	9.08139E-21	0.17179415	1.88731E-15	4.42579E-16	0.80655231	8.30613E-25	-400.84063
7.6176E-15	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.7079E-17	0.021653547	1.81629E-20	0.17179415	3.77464E-15	8.85165E-16	0.80655231	3.3225E-24	-400.84062
1.52353E-14	0.44014235	404.36154	587362.9	1941.6415	1.0022921	5.41581E-17	0.021653547	3.63261E-20	0.17179415	7.54931E-15	1.77034E-15	0.80655231	1.32901E-23	-400.84062
3.04706E-14	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.08316E-16	0.021653547	7.26529E-20	0.17179415	1.50986E-14	3.54068E-15	0.80655231	5.31607E-23	-400.84062
6.09412E-14	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.16633E-16	0.021653547	1.45308E-19	0.17179415	3.01973E-14	7.08137E-15	0.80655231	2.12643E-22	-400.84062
1.21882E-13	0.44014235	404.36154	587362.9	1941.6415	1.0022921	4.33266E-16	0.021653547	2.90623E-19	0.17179415	6.03947E-14	1.41627E-14	0.80655231	8.50573E-22	-400.84062
2.43765E-13	0.44014235	404.36154	587362.9	1941.6415	1.0022921	8.66533E-16	0.021653547	5.81277E-19	0.17179415	1.20789E-13	2.83255E-14	0.80655231	3.40229E-21	-400.84061
4.8753E-13	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.73307E-15	0.021653547	1.16267E-18	0.17179415	2.41579E-13	5.6651E-14	0.80655231	1.36092E-20	-400.84059
9.7506E-13	0.44014235	404.36154	587362.9	1941.6415	1.0022921	3.46613E-15	0.021653547	2.32583E-18	0.17179415	4.83157E-13	1.13302E-13	0.80655231	5.44367E-20	-400.84055
1.95012E-12	0.44014235	404.36154	587362.9	1941.6415	1.0022921	6.93228E-15	0.021653547	4.65358E-18	0.17179415	9.66315E-13	2.26604E-13	0.80655231	2.17747E-19	-400.84047
3.90024E-12	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.38646E-14	0.021653547	9.31486E-18	0.17179415	1.93263E-12	4.53208E-13	0.80655231	8.70987E-19	-400.84031
7.80048E-12	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.77292E-14	0.021653547	1.86605E-17	0.17179415	3.86526E-12	9.06416E-13	0.80655231	3.48395E-18	-400.83999
1.5601E-11	0.44014235	404.36154	587362.9	1941.6415	1.0022921	5.54589E-14	0.021653547	3.74442E-17	0.17179415	7.73051E-12	1.81283E-12	0.80655231	1.39358E-17	-400.83936
3.12019E-11	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.10919E-13	0.021653547	7.53811E-17	0.17179415	1.5461E-11	3.62566E-12	0.80655231	5.57431E-17	-400.8381
6.24039E-11	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.21845E-13	0.021653547	1.52733E-16	0.17179415	3.09219E-11	7.25133E-12	0.80655231	2.22972E-16	-400.83558
1.24808E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	4.43714E-13	0.021653547	3.1335E-16	0.17179415	6.18433E-11	1.45027E-11	0.80655231	8.91882E-16	-400.83054
2.49615E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	8.87525E-13	0.021653547	6.58239E-16	0.17179415	1.23685E-10	2.90053E-11	0.80655231	3.56749E-15	-400.82045
3.74423E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.33144E-12	0.021653547	1.03467E-15	0.17179415	1.85525E-10	4.3508E-11	0.80655231	8.02678E-15	-400.81036
4.99231E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.77544E-12	0.021653547	1.44266E-15	0.17179415	2.47363E-10	5.80106E-11	0.80655231	1.42697E-14	-400.80027
6.24039E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.21955E-12	0.021653547	1.8822E-15	0.17179415	3.092E-10	7.25132E-11	0.80655231	2.22962E-14	-400.79018
8.73654E-10	0.44014235	404.36154	587362.9	1941.6415	1.0022921	3.10805E-12	0.021653547	2.85598E-15	0.17179415	4.32869E-10	1.01519E-10	0.80655231	4.36999E-14	-400.77001
1.12327E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	3.99695E-12	0.021653547	3.95606E-15	0.17179415	5.56531E-10	1.30524E-10	0.80655231	7.22373E-14	-400.74984
1.37288E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	4.88623E-12	0.021653547	5.18249E-15	0.17179415	6.80186E-10	1.59529E-10	0.80655231	1.07908E-13	-400.72966
1.87212E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	6.66598E-12	0.021653547	8.01462E-15	0.17179415	9.27477E-10	2.1754E-10	0.80655231	2.00649E-13	-400.68932
2.37135E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	8.44729E-12	0.021653547	1.13528E-14	0.17179414	1.17474E-09	2.7555E-10	0.80655231	3.21918E-13	-400.64899
3.36981E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.20146E-11	0.021653547	1.95488E-14	0.17179414	1.66919E-09	3.91571E-10	0.80655231	6.50033E-13	-400.56833
4.24661E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.51524E-11	0.021653547	2.84192E-14	0.17179414	2.10331E-09	4.93455E-10	0.80655231	1.03224E-12	-400.49752
5.12341E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	1.8295E-11	0.021653547	3.88564E-14	0.17179414	2.53734E-09	5.95339E-10	0.80655231	1.50241E-12	-400.42673
6.0002E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.14425E-11	0.021653547	5.08626E-14	0.17179414	2.97129E-09	6.97223E-10	0.80655231	2.06051E-12	-400.35595
7.7538E-09	0.44014235	404.36154	587362.9	1941.6415	1.0022921	2.77518E-11	0.021653547	7.95907E-14	0.17179414	3.83895E-09	9.0099E-10	0.80655231	3.44048E-12	-400.21444
9.5074E-09	0.44014235	404.36153	587362.9	1941.6415	1.0022921	3.40805E-11	0.021653547	1.14621E-13	0.17179414	4.70628E-09	1.10476E-09	0.80655231	5.172E-12	-400.07299
1.1261E-08	0.44014235	404.36153	587362.9	1941.6415	1.0022921	4.04284E-11	0.021653547	1.55971E-13	0.17179414	5.57329E-09	1.30852E-09	0.80655231	7.25495E-12	-399.93161
1.30146E-08	0.44014235	404.36153	587362.9	1941.6415	1.0022921	4.67955E-11	0.021653547	2.03659E-13	0.17179414	6.43997E-09	1.51229E-09	0.80655231	9.6892E-12	-399.79029
1.47682E-08	0.44014235	404.36153	587362.9	1941.6415	1.0022921	5.31819E-11	0.021653547	2.57701E-13	0.17179414	7.30633E-09	1.71606E-09	0.80655231	1.24746E-11	-399.64903
1.82754E-08	0.44014235	404.36153	587362.9	1941.6415	1.0022921	6.60125E-11	0.021653546	3.84918E-13	0.17179414	9.03807E-09	2.12359E-09	0.80655231	1.90984E-11	-399.3667
2.17826E-08	0.44014235	404.36153	587362.9	1941.6415	1.0022921	7.892E-11	0.021653546	5.37764E-13	0.17179413	1.07685E-08	2.53112E-09	0.80655231	2.71253E-11	-399.08463
2.52898E-08	0.44014234	404.36153	587362.9	1941.6415	1.0022921	9.19043E-11	0.021653546	7.16376E-13	0.17179413	1.24977E-08	2.93865E-09	0.80655231	3.65542E-11	-398.8028
2.8797E-08	0.44014234	404.36152	587362.9	1941.6415	1.0022921	1.04965E-10	0.021653546	9.20895E-13	0.17179413	1.42255E-08	3.34618E-09	0.80655231	4.7384E-11	-398.52123
3.58114E-08	0.44014234	404.36152	587362.91	1941.6415	1.0022921	1.31318E-10	0.021653546	1.4082E-12	0.17179413	1.76774E-08	4.16124E-09	0.80655231	7.32426E-11	-397.95883
4.28258E-08	0.44014234	404.36152	587362.91	1941.6415	1.0022921	1.57976E-10	0.021653545	2.0008E-12	0.17179412	2.1124E-08	4.9763E-09	0.80655231	1.04692E-10	-397.39743
4.98402E-08	0.44014234	404.36151	587362.91	1941.6415	1.0022922	1.8494E-10	0.021653545	2.69979E-12	0.17179412	2.45655E-08	5.79135E-09	0.80655231	1.41725E-10	-396.83702
6.38689E-08	0.44014233	404.36151	587362.91	1941.6414	1.0022922	2.39784E-10	0.021653545	4.42133E-12	0.17179411	3.14331E-08	7.42145E-09	0.80655231	2.32506E-10	-395.71921
7.78977E-08	0.44014233	404.3615	587362.91	1941.6414	1.0022922	2.95844E-10	0.021653544	6.5816E-12	0.1717941	3.82802E-08	9.05154E-09	0.80655231	3.45519E-10	-394.60536
9.19265E-08	0.44014232	404.36149	587362.92	1941.6414	1.0022922	3.53116E-10	0.021653544	9.1893E-12	0.17179409	4.51068E-08	1.06816E-08	0.80655231	4.80698E-10	-393.49548
1.05955E-07	0.44014232	404.36149	587362.92	1941.6414	1.0022922	4.11596E-10	0.021653543	1.22531E-11	0.17179408	5.19131E-08	1.23117E-08	0.80655231	6.37976E-10	-392.38953
1.19984E-07	0.44014231	404.36148	587362.92	1941.6413	1.0022922	4.7128E-10	0.021653543	1.57816E-11	0.17179408	5.86991E-08	1.39418E-08	0.80655231	8.17287E-10	-391.28752
1.34013E-07	0.44014231	404.36147	587362.93	1941.6413	1.0022923	5.32164E-10	0.021653542	1.97833E-11	0.17179407	6.54648E-08	1.55718E-08	0.80655231	1.01857E-09	-390.18942
1.6207E-07	0.4401423	404.36146	587362.93	1941.6413	1.0022923	6.57512E-10	0.021653541	2.92405E-11	0.17179405	7.8936E-08	1.88319E-08	0.80655231	1.48677E-09	-388.00492
1.90128E-07	0.44014229	404.36145	587362.94	1941.6412	1.0022923	7.87608E-10	0.02165354	4.0692E-11	0.17179404	9.23271E-08	2.2092E-08	0.80655231	2.04206E-09	-385.8359
2.18186E-07	0.44014228	404.36143	587362.94	1941.6412	1.0022924	9.22418E-10	0.021653539	5.42043E-11	0.17179402	1.05639E-07	2.53521E-08	0.80655231	2.68392E-09	-383.68228
2.46243E-07	0.44014227	404.36142	587362.95	1941.6411	1.0022924	1.06191E-09	0.021653538	6.98431E-11	0.171794	1.18872E-07	2.86122E-08	0.80655231	3.41184E-09	-381.54392
3.02358E-07	0.44014225	404.36139	587362.96	1941.641	1.0022925	1.3548E-09	0.021653535	1.07759E-10	0.17179397	1.45103E-07	3.51323E-08	0.80655231	5.12382E-09	-377.31261
3.58473E-07	0.44014223	404.36137	587362.97	1941.6409	1.0022925	1.66604E-09	0.021653533	1.54949E-10	0.17179394	1.71026E-07	4.16525E-08	0.80655231	7.17398E-09	-373.14111
4.20368E-07	0.44014221	404.36134	587362.98	1941.6408	1.0022926	2.03028E-09	0.021653531	2.1835E-10	0.1717939	1.99266E-07	4.88443E-08	0.80655231	9.82271E-09	-368.60834
4.82262E-07	0.44014219	404.36131	587362.99	1941.6408	1.0022927	2.41618E-09	0.021653528	2.94287E-10	0.17179387	2.27142E-07	5.60362E-08	0.80655231	1.28728E-08	-364.14617
5.44156E-07	0.44014217	404.36128	587363	1941.6407	1.0022927	2.82341E-09	0.021653525	3.83391E-10	0.17179383	2.5466E-07	6.32284E-08	0.80655231	1.6319E-08	-359.75351
6.0605E-07	0.44014215	404.36126	587363.01	1941.6406	1.0022928	3.25165E-09	0.021653523	4.86273E-10	0.17179379	2.81825E-07	7.04208E-08	0.80655231	2.01563E-08	-355.42925
6.67945E-07	0.44014213	404.36123	587363.03	1941.6405	1.0022929	3.70057E-09	0.02165352	6.03532E-10	0.17179376	3.08643E-07	7.76135E-08	0.80655231	2.43797E-08	-351.17232
7.29839E-07	0.44014211	404.3612	587363.04	1941.6404	1.0022929	4.16986E-09	0.021653517	7.35744E-10	0.17179372	3.3512E-07	8.48066E-08	0.80655231	2.89842E-08	-346.98167
7.91733E-07	0.44014209	404.36117	587363.05	1941.6403	1.002293	4.65922E-09	0.021653514	8.83473E-10	0.17179369	3.61261E-07	9.20001E-08	0.80655231	3.39651E-08	-342.85625
8.53627E-07	0.44014207	404.36115	587363.06	1941.6402	1.0022931	5.16834E-09	0.021653512	1.04726E-09	0.17179365	3.87072E-07	9.91941E-08	0.80655231	3.93175E-08	-338.79503
9.15522E-07	0.44014205	404.36112	587363.07	1941.6401	1.0022931	5.69692E-09	0.021653509	1.22765E-09	0.17179361	4.12557E-07	1.06389E-07	0.80655231	4.50368E-08	-334.79701
9.77416E-07	0.44014204	404.3611	587363.08	1941.64	1.0022932	6.24468E-09	0.021653506	1.42514E-09	0.17179358	4.37723E-07	1.13584E-07	0.80655231	5.11183E-08	-330.86117
1.03931E-06	0.44014202	404.36107	587363.09	1941.6399	1.0022932	6.81132E-09	0.021653503	1.64024E-09	0.17179354	4.62574E-07	1.20779E-07	0.80655231	5.75575E-08	-326.98655
1.1012E-06	0.440142	404.36105	587363.1	1941.6398	1.0022933	7.39657E-09	0.0216535	1.87343E-09	0.1717935	4.87115E-07	1.27976E-07	0.80655231	6.43499E-08	-323.17216
1.1631E-06	0.44014198	404.36102	587363.11	1941.6398	1.0022934	8.00014E-09	0.021653497	2.12518E-09	0.17179347	5.11352E-07	1.35173E-07	0.80655231	7.14913E-08	-319.41706
1.22499E-06	0.44014197	404.361	587363.12	1941.6397	1.0022934	8.62177E-09	0.021653494	2.39595E-09	0.17179343	5.3529E-07	1.4237E-07	0.80655231	7.89771E-08	-315.72031
1.28689E-06	0.44014195	404.36097	587363.13	1941.6396	1.0022935	9.26119E-09	0.02165349	2.68618E-09	0.1717934	5.58933E-07	1.49569E-07	0.80655231	8.68032E-08	-312.08098
1.41068E-06	0.44014191	404.36093	587363.15	1941.6394	1.0022936	1.05923E-08	0.021653484	3.32671E-09	0.17179332	6.05353E-07	1.63969E-07	0.80655231	1.0346E-07	-304.97093
1.52209E-06	0.44014188	404.36088	587363.16	1941.6393	1.0022937	1.18486E-08	0.021653478	3.9739E-09	0.17179326	6.46172E-07	1.76932E-07	0.80655231	1.19573E-07	-298.75926
1.63349E-06	0.44014186	404.36084	587363.18	1941.6391	1.0022938	1.31586E-08	0.021653472	4.69041E-09	0.17179319	6.86109E-07	1.89898E-07	0.80655231	1.36726E-07	-292.71983
1.7449E-06	0.44014183	404.3608	587363.2	1941.639	1.0022939	1.45209E-08	0.021653466	5.47834E-09	0.17179312	7.25189E-07	2.02868E-07	0.80655231	1.54896E-07	-286.84772
1.85631E-06	0.4401418	404.36076	587363.21	1941.6389	1.002294	1.59341E-08	0.02165346	6.33968E-09	0.17179306	7.63439E-07	2.15841E-07	0.80655231	1.74062E-07	-281.13815
1.96772E-06	0.44014177	404.36073	587363.23	1941.6387	1.0022941	1.7397E-08	0.021653453	7.27632E-09	0.17179299	8.00884E-07	2.28819E-07	0.80655231	1.94202E-07	-275.58644
2.07913E-06	0.44014175	404.36069	587363.24	1941.6386	1.0022942	1.89083E-08	0.021653447	8.28999E-09	0.17179292	8.37546E-07	2.418E-07	0.80655231	2.15295E-07	-270.18805
2.19054E-06	0.44014172	404.36065	587363.26	1941.6385	1.0022943	2.04668E-08	0.02165344	9.38236E-09	0.17179286	8.73451E-07	2.54786E-07	0.80655231	2.37323E-07	-264.93857
2.30195E-06	0.44014169	404.36062	587363.27	1941.6383	1.0022944	2.20712E-08	0.021653434	1.0555E-08	0.17179279	9.08619E-07	2.67777E-07	0.80655231	2.60266E-07	-259.83368
2.41336E-06	0.44014167	404.36058	587363.29	1941.6382	1.0022945	2.37205E-08	0.021653427	1.18092E-08	0.17179272	9.43074E-07	2.80773E-07	0.80655231	2.84106E-07	-254.86921
2.52477E-06	0.44014164	404.36054	587363.3	1941.6381	1.0022946	2.54136E-08	0.02165342	1.31466E-08	0.17179265	9.76838E-07	2.93773E-07	0.80655231	3.08823E-07	-250.04108
2.63618E-06	0.44014162	404.36051	587363.32	1941.638	1.0022946	2.71493E-08	0.021653413	1.45681E-08	0.17179259	1.00993E-06	3.06779E-07	0.80655231	3.34401E-07	-245.34531
2.74759E-06	0.44014159	404.36048	587363.33	1941.6379	1.0022947	2.89267E-08	0.021653406	1.60752E-08	0.17179252	1.04237E-06	3.1979E-07	0.80655231	3.60823E-07	-240.77806
2.859E-06	0.44014157	404.36044	587363.34	1941.6378	1.0022948	3.07447E-08	0.021653399	1.76688E-08	0.17179245	1.07419E-06	3.32807E-07	0.80655231	3.88071E-07	-236.33557
2.97041E-06	0.44014155	404.36041	587363.36	1941.6376	1.0022949	3.26024E-08	0.021653392	1.93499E-08	0.17179238	1.10539E-06	3.45829E-07	0.80655231	4.16131E-07	-232.01419
3.08182E-06	0.44014153	404.36038	587363.37	1941.6375	1.002295	3.44989E-08	0.021653384	2.11194E-08	0.17179231	1.136E-06	3.58857E-07	0.80655231	4.44987E-07	-227.81035
3.19323E-06	0.4401415	404.36035	587363.38	1941.6374	1.002295	3.64332E-08	0.021653377	2.29783E-08	0.17179224	1.16603E-06	3.71892E-07	0.80655231	4.74623E-07	-223.7206
3.30464E-06	0.44014148	404.36032	587363.39	1941.6373	1.0022951	3.84046E-08	0.02165337	2.49273E-08	0.17179217	1.19552E-06	3.84933E-07	0.80655231	5.05026E-07	-219.74157
3.41605E-06	0.44014146	404.36029	587363.41	1941.6372	1.0022952	4.04121E-08	0.021653362	2.69671E-08	0.1717921	1.22446E-06	3.9798E-07	0.80655231	5.3618E-07	-215.87
3.52746E-06	0.44014144	404.36026	587363.42	1941.6371	1.0022953	4.24549E-08	0.021653354	2.90983E-08	0.17179203	1.25288E-06	4.11034E-07	0.80655231	5.68073E-07	-212.10269
3.63887E-06	0.44014142	404.36023	587363.43	1941.637	1.0022953	4.45323E-08	0.021653346	3.13216E-08	0.17179196	1.2808E-06	4.24095E-07	0.80655231	6.00691E-07	-208.43654
3.75028E-06	0.4401414	404.3602	587363.44	1941.6369	1.0022954	4.66435E-08	0.021653339	3.36375E-08	0.17179189	1.30823E-06	4.37162E-07	0.80655231	6.34022E-07	-204.86854
3.86169E-06	0.44014138	404.36017	587363.45	1941.6368	1.0022955	4.87879E-08	0.021653331	3.60464E-08	0.17179182	1.33519E-06	4.50237E-07	0.80655231	6.68053E-07	-201.39576
3.9731E-06	0.44014136	404.36015	587363.46	1941.6367	1.0022955	5.09646E-08	0.021653323	3.85488E-08	0.17179175	1.36168E-06	4.63319E-07	0.80655231	7.02772E-07	-198.01534
4.08451E-06	0.44014134	404.36012	587363.47	1941.6366	1.0022956	5.3173E-08	0.021653314	4.1145E-08	0.17179168	1.38774E-06	4.76408E-07	0.80655231	7.38167E-07	-194.72451
4.30733E-06	0.4401413	404.36007	587363.5	1941.6364	1.0022957	5.76824E-08	0.021653298	4.66202E-08	0.17179154	1.43859E-06	5.02609E-07	0.80655231	8.10944E-07	-188.4009
4.50786E-06	0.44014127	404.36002	587363.52	1941.6363	1.0022959	6.1843E-08	0.021653283	5.18716E-08	0.17179141	1.48297E-06	5.26216E-07	0.80655231	8.78648E-07	-182.98973
4.7084E-06	0.44014124	404.35997	587363.53	1941.6361	1.002296	6.60969E-08	0.021653268	5.74307E-08	0.17179128	1.52614E-06	5.4985E-07	0.80655231	9.4838E-07	-177.82901
4.90894E-06	0.44014121	404.35993	587363.55	1941.636	1.0022961	7.0441E-08	0.021653252	6.32981E-08	0.17179114	1.56817E-06	5.7351E-07	0.80655231	1.02009E-06	-172.90513
5.10948E-06	0.44014118	404.35989	587363.57	1941.6358	1.0022962	7.48723E-08	0.021653236	6.94742E-08	0.17179101	1.60911E-06	5.97197E-07	0.80655231	1.09371E-06	-168.20513
5.31001E-06	0.44014115	404.35985	587363.58	1941.6357	1.0022963	7.93882E-08	0.02165322	7.59588E-08	0.17179088	1.64905E-06	6.20913E-07	0.80655231	1.16922E-06	-163.71669
5.51055E-06	0.44014112	404.35981	587363.6	1941.6356	1.0022964	8.39861E-08	0.021653204	8.27517E-08	0.17179074	1.68804E-06	6.44657E-07	0.80655231	1.24655E-06	-159.4281
5.71109E-06	0.4401411	404.35977	587363.62	1941.6354	1.0022965	8.86636E-08	0.021653187	8.98521E-08	0.17179061	1.72614E-06	6.6843E-07	0.80655231	1.32567E-06	-155.32823
5.91162E-06	0.44014107	404.35973	587363.63	1941.6353	1.0022966	9.34186E-08	0.021653171	9.72592E-08	0.17179047	1.76342E-06	6.92234E-07	0.80655231	1.40653E-06	-151.4065
6.11216E-06	0.44014104	404.35969	587363.65	1941.6352	1.0022967	9.8249E-08	0.021653154	1.04972E-07	0.17179033	1.79992E-06	7.16068E-07	0.80655231	1.4891E-06	-147.65284
6.3127E-06	0.44014102	404.35966	587363.66	1941.635	1.0022968	1.03153E-07	0.021653136	1.12989E-07	0.17179019	1.8357E-06	7.39933E-07	0.80655231	1.57335E-06	-144.0577
6.51324E-06	0.44014099	404.35962	587363.68	1941.6349	1.0022968	1.08129E-07	0.021653119	1.2131E-07	0.17179005	1.87081E-06	7.6383E-07	0.80655231	1.65924E-06	-140.61201
6.71377E-06	0.44014097	404.35959	587363.69	1941.6348	1.0022969	1.13175E-07	0.021653101	1.29931E-07	0.17178991	1.90529E-06	7.87759E-07	0.80655231	1.74674E-06	-137.30713
6.91431E-06	0.44014095	404.35955	587363.7	1941.6347	1.002297	1.18289E-07	0.021653084	1.38853E-07	0.17178976	1.93919E-06	8.11721E-07	0.80655231	1.83583E-06	-134.13487
7.11485E-06	0.44014092	404.35952	587363.72	1941.6346	1.0022971	1.23471E-07	0.021653065	1.48072E-07	0.17178962	1.97256E-06	8.35717E-07	0.80655231	1.92648E-06	-131.08745
7.31539E-06	0.4401409	404.35949	587363.73	1941.6345	1.0022972	1.2872E-07	0.021653047	1.57588E-07	0.17178947	2.00543E-06	8.59746E-07	0.80655231	2.01866E-06	-128.15747
7.51592E-06	0.44014088	404.35946	587363.74	1941.6343	1.0022973	1.34033E-07	0.021653029	1.67398E-07	0.17178933	2.03785E-06	8.8381E-07	0.80655231	2.11235E-06	-125.33791
7.71646E-06	0.44014086	404.35942	587363.76	1941.6342	1.0022973	1.3941E-07	0.02165301	1.775E-07	0.17178918	2.06984E-06	9.07908E-07	0.80655231	2.20753E-06	-122.62212
7.917E-06	0.44014084	404.35939	587363.77	1941.6341	1.0022974	1.4485E-07	0.021652991	1.87892E-07	0.17178903	2.10145E-06	9.32042E-07	0.80655231	2.30419E-06	-120.00375
8.11754E-06	0.44014082	404.35936	587363.78	1941.634	1.0022975	1.50353E-07	0.021652972	1.98572E-07	0.17178888	2.13271E-06	9.56212E-07	0.80655231	2.40231E-06	-117.4768
8.31807E-06	0.4401408	404.35934	587363.79	1941.6339	1.0022976	1.55917E-07	0.021652953	2.09538E-07	0.17178873	2.16365E-06	9.80418E-07	0.80655231	2.50187E-06	-115.03558
8.51861E-06	0.44014078	404.35931	587363.8	1941.6338	1.0022976	1.61542E-07	0.021652933	2.20788E-07	0.17178857	2.1943E-06	1.00466E-06	0.80655231	2.60285E-06	-112.67466
8.71915E-06	0.44014076	404.35928	587363.81	1941.6338	1.0022977	1.67227E-07	0.021652914	2.3232E-07	0.17178842	2.22469E-06	1.02894E-06	0.80655231	2.70525E-06	-110.38892
8.91969E-06	0.44014074	404.35925	587363.83	1941.6337	1.0022978	1.72972E-07	0.021652894	2.44131E-07	0.17178826	2.25485E-06	1.05326E-06	0.80655231	2.80905E-06	-108.17348
9.12022E-06	0.44014072	404.35923	587363.84	1941.6336	1.0022978	1.78775E-07	0.021652874	2.56219E-07	0.1717881	2.28481E-06	1.07762E-06	0.80655231	2.91424E-06	-106.02371
9.32076E-06	0.44014071	404.3592	587363.85	1941.6335	1.0022979	1.84638E-07	0.021652853	2.68583E-07	0.17178795	2.31458E-06	1.10201E-06	0.80655231	3.02082E-06	-103.93523
9.5213E-06	0.44014069	404.35917	587363.86	1941.6334	1.002298	1.9056E-07	0.021652833	2.8122E-07	0.17178779	2.3442E-06	1.12644E-06	0.80655231	3.12878E-06	-101.90387
9.72183E-06	0.44014067	404.35915	587363.87	1941.6333	1.002298	1.96539E-07	0.021652812	2.94128E-07	0.17178762	2.37368E-06	1.15092E-06	0.80655231	3.2381E-06	-99.9257
9.92237E-06	0.44014066	404.35912	587363.88	1941.6332	1.0022981	2.02577E-07	0.021652791	3.07306E-07	0.17178746	2.40305E-06	1.17543E-06	0.80655231	3.34879E-06	-97.996963
1.03234E-05	0.44014062	404.35908	587363.9	1941.6331	1.0022982	2.14826E-07	0.021652749	3.34461E-07	0.17178713	2.46153E-06	1.22458E-06	0.80655231	3.57423E-06	-94.273783
